load_dt (UTC);map_code;load_nature;load_power (MW);commodity;load_power (GW)
2019-04-29 03:00:00+00:00;FR;load_nature_observation;44067.0;EL;44.067
2019-04-29 03:15:00+00:00;FR;load_nature_forecast D-0;45700.0;EL;45.7
2019-04-29 03:15:00+00:00;FR;load_nature_forecast D-1;45750.0;EL;45.75
2019-04-29 03:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 03:30:00+00:00;FR;load_nature_forecast D-0;46700.0;EL;46.7
2019-04-29 03:30:00+00:00;FR;load_nature_forecast D-1;46600.0;EL;46.6
2019-04-29 03:30:00+00:00;FR;load_nature_observation;46206.0;EL;46.206
2019-04-29 03:45:00+00:00;FR;load_nature_forecast D-0;47750.0;EL;47.75
2019-04-29 03:45:00+00:00;FR;load_nature_forecast D-1;47850.0;EL;47.85
2019-04-29 03:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 04:00:00+00:00;FR;load_nature_forecast D-0;48800.0;EL;48.8
2019-04-29 04:00:00+00:00;FR;load_nature_forecast D-1;49100.0;EL;49.1
2019-04-29 04:00:00+00:00;FR;load_nature_observation;48102.0;EL;48.102
2019-04-29 04:15:00+00:00;FR;load_nature_forecast D-0;50200.0;EL;50.2
2019-04-29 04:15:00+00:00;FR;load_nature_forecast D-1;50650.0;EL;50.65
2019-04-29 04:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 04:30:00+00:00;FR;load_nature_forecast D-0;51600.0;EL;51.6
2019-04-29 04:30:00+00:00;FR;load_nature_forecast D-1;52200.0;EL;52.2
2019-04-29 04:30:00+00:00;FR;load_nature_observation;51148.0;EL;51.148
2019-04-29 04:45:00+00:00;FR;load_nature_forecast D-0;52950.0;EL;52.95
2019-04-29 04:45:00+00:00;FR;load_nature_forecast D-1;53550.0;EL;53.55
2019-04-29 04:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 05:00:00+00:00;FR;load_nature_forecast D-0;54300.0;EL;54.3
2019-04-29 05:00:00+00:00;FR;load_nature_forecast D-1;54900.0;EL;54.9
2019-04-29 05:00:00+00:00;FR;load_nature_observation;53282.0;EL;53.282
2019-04-29 05:15:00+00:00;FR;load_nature_forecast D-0;55450.0;EL;55.45
2019-04-29 05:15:00+00:00;FR;load_nature_forecast D-1;56100.0;EL;56.1
2019-04-29 05:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 05:30:00+00:00;FR;load_nature_forecast D-0;56600.0;EL;56.6
2019-04-29 05:30:00+00:00;FR;load_nature_forecast D-1;57300.0;EL;57.3
2019-04-29 05:30:00+00:00;FR;load_nature_observation;56030.0;EL;56.03
2019-04-29 05:45:00+00:00;FR;load_nature_forecast D-0;57300.0;EL;57.3
2019-04-29 05:45:00+00:00;FR;load_nature_forecast D-1;58000.0;EL;58.0
2019-04-29 05:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 06:00:00+00:00;FR;load_nature_forecast D-0;58000.0;EL;58.0
2019-04-29 06:00:00+00:00;FR;load_nature_forecast D-1;58700.0;EL;58.7
2019-04-29 06:00:00+00:00;FR;load_nature_observation;57529.0;EL;57.529
2019-04-29 06:15:00+00:00;FR;load_nature_forecast D-0;58450.0;EL;58.45
2019-04-29 06:15:00+00:00;FR;load_nature_forecast D-1;59050.0;EL;59.05
2019-04-29 06:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 06:30:00+00:00;FR;load_nature_forecast D-0;58900.0;EL;58.9
2019-04-29 06:30:00+00:00;FR;load_nature_forecast D-1;59400.0;EL;59.4
2019-04-29 06:30:00+00:00;FR;load_nature_observation;58505.0;EL;58.505
2019-04-29 06:45:00+00:00;FR;load_nature_forecast D-0;59000.0;EL;59.0
2019-04-29 06:45:00+00:00;FR;load_nature_forecast D-1;59600.0;EL;59.6
2019-04-29 06:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 07:00:00+00:00;FR;load_nature_forecast D-0;59100.0;EL;59.1
2019-04-29 07:00:00+00:00;FR;load_nature_forecast D-1;59800.0;EL;59.8
2019-04-29 07:00:00+00:00;FR;load_nature_observation;58973.0;EL;58.973
2019-04-29 07:15:00+00:00;FR;load_nature_forecast D-0;59100.0;EL;59.1
2019-04-29 07:15:00+00:00;FR;load_nature_forecast D-1;59700.0;EL;59.7
2019-04-29 07:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 07:30:00+00:00;FR;load_nature_forecast D-0;59100.0;EL;59.1
2019-04-29 07:30:00+00:00;FR;load_nature_forecast D-1;59600.0;EL;59.6
2019-04-29 07:30:00+00:00;FR;load_nature_observation;59112.0;EL;59.112
2019-04-29 07:45:00+00:00;FR;load_nature_forecast D-0;58800.0;EL;58.8
2019-04-29 07:45:00+00:00;FR;load_nature_forecast D-1;59400.0;EL;59.4
2019-04-29 07:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 08:00:00+00:00;FR;load_nature_forecast D-0;58500.0;EL;58.5
2019-04-29 08:00:00+00:00;FR;load_nature_forecast D-1;59200.0;EL;59.2
2019-04-29 08:00:00+00:00;FR;load_nature_observation;58772.0;EL;58.772
2019-04-29 08:15:00+00:00;FR;load_nature_forecast D-0;58300.0;EL;58.3
2019-04-29 08:15:00+00:00;FR;load_nature_forecast D-1;59100.0;EL;59.1
2019-04-29 08:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 08:30:00+00:00;FR;load_nature_forecast D-0;58100.0;EL;58.1
2019-04-29 08:30:00+00:00;FR;load_nature_forecast D-1;59000.0;EL;59.0
2019-04-29 08:30:00+00:00;FR;load_nature_observation;58332.0;EL;58.332
2019-04-29 08:45:00+00:00;FR;load_nature_forecast D-0;57800.0;EL;57.8
2019-04-29 08:45:00+00:00;FR;load_nature_forecast D-1;58900.0;EL;58.9
2019-04-29 08:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 09:00:00+00:00;FR;load_nature_forecast D-0;57500.0;EL;57.5
2019-04-29 09:00:00+00:00;FR;load_nature_forecast D-1;58800.0;EL;58.8
2019-04-29 09:00:00+00:00;FR;load_nature_observation;58098.0;EL;58.098
2019-04-29 09:15:00+00:00;FR;load_nature_forecast D-0;57650.0;EL;57.65
2019-04-29 09:15:00+00:00;FR;load_nature_forecast D-1;58750.0;EL;58.75
2019-04-29 09:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 09:30:00+00:00;FR;load_nature_forecast D-0;57800.0;EL;57.8
2019-04-29 09:30:00+00:00;FR;load_nature_forecast D-1;58700.0;EL;58.7
2019-04-29 09:30:00+00:00;FR;load_nature_observation;58047.0;EL;58.047
2019-04-29 09:45:00+00:00;FR;load_nature_forecast D-0;58050.0;EL;58.05
2019-04-29 09:45:00+00:00;FR;load_nature_forecast D-1;58900.0;EL;58.9
2019-04-29 09:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 10:00:00+00:00;FR;load_nature_forecast D-0;58300.0;EL;58.3
2019-04-29 10:00:00+00:00;FR;load_nature_forecast D-1;59100.0;EL;59.1
2019-04-29 10:00:00+00:00;FR;load_nature_observation;58251.0;EL;58.251
2019-04-29 10:15:00+00:00;FR;load_nature_forecast D-0;57850.0;EL;57.85
2019-04-29 10:15:00+00:00;FR;load_nature_forecast D-1;58450.0;EL;58.45
2019-04-29 10:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 10:30:00+00:00;FR;load_nature_forecast D-0;57400.0;EL;57.4
2019-04-29 10:30:00+00:00;FR;load_nature_forecast D-1;57800.0;EL;57.8
2019-04-29 10:30:00+00:00;FR;load_nature_observation;57883.0;EL;57.883
2019-04-29 10:45:00+00:00;FR;load_nature_forecast D-0;58000.0;EL;58.0
2019-04-29 10:45:00+00:00;FR;load_nature_forecast D-1;58350.0;EL;58.35
2019-04-29 10:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 11:00:00+00:00;FR;load_nature_forecast D-0;58600.0;EL;58.6
2019-04-29 11:00:00+00:00;FR;load_nature_forecast D-1;58900.0;EL;58.9
2019-04-29 11:00:00+00:00;FR;load_nature_observation;58068.0;EL;58.068
2019-04-29 11:15:00+00:00;FR;load_nature_forecast D-0;57500.0;EL;57.5
2019-04-29 11:15:00+00:00;FR;load_nature_forecast D-1;57800.0;EL;57.8
2019-04-29 11:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 11:30:00+00:00;FR;load_nature_forecast D-0;56400.0;EL;56.4
2019-04-29 11:30:00+00:00;FR;load_nature_forecast D-1;56700.0;EL;56.7
2019-04-29 11:30:00+00:00;FR;load_nature_observation;57064.0;EL;57.064
2019-04-29 11:45:00+00:00;FR;load_nature_forecast D-0;55900.0;EL;55.9
2019-04-29 11:45:00+00:00;FR;load_nature_forecast D-1;56200.0;EL;56.2
2019-04-29 11:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 12:00:00+00:00;FR;load_nature_forecast D-0;55400.0;EL;55.4
2019-04-29 12:00:00+00:00;FR;load_nature_forecast D-1;55700.0;EL;55.7
2019-04-29 12:00:00+00:00;FR;load_nature_observation;56174.0;EL;56.174
2019-04-29 12:15:00+00:00;FR;load_nature_forecast D-0;55600.0;EL;55.6
2019-04-29 12:15:00+00:00;FR;load_nature_forecast D-1;55850.0;EL;55.85
2019-04-29 12:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 12:30:00+00:00;FR;load_nature_forecast D-0;55800.0;EL;55.8
2019-04-29 12:30:00+00:00;FR;load_nature_forecast D-1;56000.0;EL;56.0
2019-04-29 12:30:00+00:00;FR;load_nature_observation;55425.0;EL;55.425
2019-04-29 12:45:00+00:00;FR;load_nature_forecast D-0;54650.0;EL;54.65
2019-04-29 12:45:00+00:00;FR;load_nature_forecast D-1;54850.0;EL;54.85
2019-04-29 12:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 13:00:00+00:00;FR;load_nature_forecast D-0;53500.0;EL;53.5
2019-04-29 13:00:00+00:00;FR;load_nature_forecast D-1;53700.0;EL;53.7
2019-04-29 13:00:00+00:00;FR;load_nature_observation;54012.0;EL;54.012
2019-04-29 13:15:00+00:00;FR;load_nature_forecast D-0;53050.0;EL;53.05
2019-04-29 13:15:00+00:00;FR;load_nature_forecast D-1;53200.0;EL;53.2
2019-04-29 13:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 13:30:00+00:00;FR;load_nature_forecast D-0;52600.0;EL;52.6
2019-04-29 13:30:00+00:00;FR;load_nature_forecast D-1;52700.0;EL;52.7
2019-04-29 13:30:00+00:00;FR;load_nature_observation;53244.0;EL;53.244
2019-04-29 13:45:00+00:00;FR;load_nature_forecast D-0;52200.0;EL;52.2
2019-04-29 13:45:00+00:00;FR;load_nature_forecast D-1;52300.0;EL;52.3
2019-04-29 13:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 14:00:00+00:00;FR;load_nature_forecast D-0;51800.0;EL;51.8
2019-04-29 14:00:00+00:00;FR;load_nature_forecast D-1;51900.0;EL;51.9
2019-04-29 14:00:00+00:00;FR;load_nature_observation;52282.0;EL;52.282
2019-04-29 14:15:00+00:00;FR;load_nature_forecast D-0;51200.0;EL;51.2
2019-04-29 14:15:00+00:00;FR;load_nature_forecast D-1;51300.0;EL;51.3
2019-04-29 14:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 14:30:00+00:00;FR;load_nature_forecast D-0;50600.0;EL;50.6
2019-04-29 14:30:00+00:00;FR;load_nature_forecast D-1;50700.0;EL;50.7
2019-04-29 14:30:00+00:00;FR;load_nature_observation;51278.0;EL;51.278
2019-04-29 14:45:00+00:00;FR;load_nature_forecast D-0;50400.0;EL;50.4
2019-04-29 14:45:00+00:00;FR;load_nature_forecast D-1;50450.0;EL;50.45
2019-04-29 14:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 15:00:00+00:00;FR;load_nature_forecast D-0;50200.0;EL;50.2
2019-04-29 15:00:00+00:00;FR;load_nature_forecast D-1;50200.0;EL;50.2
2019-04-29 15:00:00+00:00;FR;load_nature_observation;50487.0;EL;50.487
2019-04-29 15:15:00+00:00;FR;load_nature_forecast D-0;49800.0;EL;49.8
2019-04-29 15:15:00+00:00;FR;load_nature_forecast D-1;49800.0;EL;49.8
2019-04-29 15:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 15:30:00+00:00;FR;load_nature_forecast D-0;49400.0;EL;49.4
2019-04-29 15:30:00+00:00;FR;load_nature_forecast D-1;49400.0;EL;49.4
2019-04-29 15:30:00+00:00;FR;load_nature_observation;50150.0;EL;50.15
2019-04-29 15:45:00+00:00;FR;load_nature_forecast D-0;49850.0;EL;49.85
2019-04-29 15:45:00+00:00;FR;load_nature_forecast D-1;49850.0;EL;49.85
2019-04-29 15:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 16:00:00+00:00;FR;load_nature_forecast D-0;50300.0;EL;50.3
2019-04-29 16:00:00+00:00;FR;load_nature_forecast D-1;50300.0;EL;50.3
2019-04-29 16:00:00+00:00;FR;load_nature_observation;50301.0;EL;50.301
2019-04-29 16:15:00+00:00;FR;load_nature_forecast D-0;50800.0;EL;50.8
2019-04-29 16:15:00+00:00;FR;load_nature_forecast D-1;50800.0;EL;50.8
2019-04-29 16:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 16:30:00+00:00;FR;load_nature_forecast D-0;51300.0;EL;51.3
2019-04-29 16:30:00+00:00;FR;load_nature_forecast D-1;51300.0;EL;51.3
2019-04-29 16:30:00+00:00;FR;load_nature_observation;50963.0;EL;50.963
2019-04-29 16:45:00+00:00;FR;load_nature_forecast D-0;52150.0;EL;52.15
2019-04-29 16:45:00+00:00;FR;load_nature_forecast D-1;52150.0;EL;52.15
2019-04-29 16:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 17:00:00+00:00;FR;load_nature_forecast D-0;53000.0;EL;53.0
2019-04-29 17:00:00+00:00;FR;load_nature_forecast D-1;53000.0;EL;53.0
2019-04-29 17:00:00+00:00;FR;load_nature_observation;52503.0;EL;52.503
2019-04-29 17:15:00+00:00;FR;load_nature_forecast D-0;53200.0;EL;53.2
2019-04-29 17:15:00+00:00;FR;load_nature_forecast D-1;53200.0;EL;53.2
2019-04-29 17:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 17:30:00+00:00;FR;load_nature_forecast D-0;53400.0;EL;53.4
2019-04-29 17:30:00+00:00;FR;load_nature_forecast D-1;53400.0;EL;53.4
2019-04-29 17:30:00+00:00;FR;load_nature_observation;52892.0;EL;52.892
2019-04-29 17:45:00+00:00;FR;load_nature_forecast D-0;53050.0;EL;53.05
2019-04-29 17:45:00+00:00;FR;load_nature_forecast D-1;53050.0;EL;53.05
2019-04-29 17:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 18:00:00+00:00;FR;load_nature_forecast D-0;52700.0;EL;52.7
2019-04-29 18:00:00+00:00;FR;load_nature_forecast D-1;52700.0;EL;52.7
2019-04-29 18:00:00+00:00;FR;load_nature_observation;52261.0;EL;52.261
2019-04-29 18:15:00+00:00;FR;load_nature_forecast D-0;52150.0;EL;52.15
2019-04-29 18:15:00+00:00;FR;load_nature_forecast D-1;52150.0;EL;52.15
2019-04-29 18:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 18:30:00+00:00;FR;load_nature_forecast D-0;51600.0;EL;51.6
2019-04-29 18:30:00+00:00;FR;load_nature_forecast D-1;51600.0;EL;51.6
2019-04-29 18:30:00+00:00;FR;load_nature_observation;51116.0;EL;51.116
2019-04-29 18:45:00+00:00;FR;load_nature_forecast D-0;52450.0;EL;52.45
2019-04-29 18:45:00+00:00;FR;load_nature_forecast D-1;52450.0;EL;52.45
2019-04-29 18:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 19:00:00+00:00;FR;load_nature_forecast D-0;53300.0;EL;53.3
2019-04-29 19:00:00+00:00;FR;load_nature_forecast D-1;53300.0;EL;53.3
2019-04-29 19:00:00+00:00;FR;load_nature_observation;50810.0;EL;50.81
2019-04-29 19:15:00+00:00;FR;load_nature_forecast D-0;53200.0;EL;53.2
2019-04-29 19:15:00+00:00;FR;load_nature_forecast D-1;53200.0;EL;53.2
2019-04-29 19:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 19:30:00+00:00;FR;load_nature_forecast D-0;53100.0;EL;53.1
2019-04-29 19:30:00+00:00;FR;load_nature_forecast D-1;53100.0;EL;53.1
2019-04-29 19:30:00+00:00;FR;load_nature_observation;51621.0;EL;51.621
2019-04-29 19:45:00+00:00;FR;load_nature_forecast D-0;52450.0;EL;52.45
2019-04-29 19:45:00+00:00;FR;load_nature_forecast D-1;52450.0;EL;52.45
2019-04-29 19:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 20:00:00+00:00;FR;load_nature_forecast D-0;51800.0;EL;51.8
2019-04-29 20:00:00+00:00;FR;load_nature_forecast D-1;51800.0;EL;51.8
2019-04-29 20:00:00+00:00;FR;load_nature_observation;50898.0;EL;50.898
2019-04-29 20:15:00+00:00;FR;load_nature_forecast D-0;52250.0;EL;52.25
2019-04-29 20:15:00+00:00;FR;load_nature_forecast D-1;52250.0;EL;52.25
2019-04-29 20:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 20:30:00+00:00;FR;load_nature_forecast D-0;52700.0;EL;52.7
2019-04-29 20:30:00+00:00;FR;load_nature_forecast D-1;52700.0;EL;52.7
2019-04-29 20:30:00+00:00;FR;load_nature_observation;51084.0;EL;51.084
2019-04-29 20:45:00+00:00;FR;load_nature_forecast D-0;54100.0;EL;54.1
2019-04-29 20:45:00+00:00;FR;load_nature_forecast D-1;54100.0;EL;54.1
2019-04-29 20:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 21:00:00+00:00;FR;load_nature_forecast D-0;55500.0;EL;55.5
2019-04-29 21:00:00+00:00;FR;load_nature_forecast D-1;55500.0;EL;55.5
2019-04-29 21:00:00+00:00;FR;load_nature_observation;53467.0;EL;53.467
2019-04-29 21:15:00+00:00;FR;load_nature_forecast D-0;55300.0;EL;55.3
2019-04-29 21:15:00+00:00;FR;load_nature_forecast D-1;55300.0;EL;55.3
2019-04-29 21:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 21:30:00+00:00;FR;load_nature_forecast D-0;55100.0;EL;55.1
2019-04-29 21:30:00+00:00;FR;load_nature_forecast D-1;55100.0;EL;55.1
2019-04-29 21:30:00+00:00;FR;load_nature_observation;52833.0;EL;52.833
2019-04-29 21:45:00+00:00;FR;load_nature_forecast D-0;54200.0;EL;54.2
2019-04-29 21:45:00+00:00;FR;load_nature_forecast D-1;54300.0;EL;54.3
2019-04-29 21:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 22:00:00+00:00;FR;load_nature_forecast D-0;52700.0;EL;52.7
2019-04-29 22:00:00+00:00;FR;load_nature_forecast D-1;53500.0;EL;53.5
2019-04-29 22:00:00+00:00;FR;load_nature_observation;52684.0;EL;52.684
2019-04-29 22:15:00+00:00;FR;load_nature_forecast D-0;51550.0;EL;51.55
2019-04-29 22:15:00+00:00;FR;load_nature_forecast D-1;52650.0;EL;52.65
2019-04-29 22:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 22:30:00+00:00;FR;load_nature_forecast D-0;50400.0;EL;50.4
2019-04-29 22:30:00+00:00;FR;load_nature_forecast D-1;51800.0;EL;51.8
2019-04-29 22:30:00+00:00;FR;load_nature_observation;50872.0;EL;50.872
2019-04-29 22:45:00+00:00;FR;load_nature_forecast D-0;49250.0;EL;49.25
2019-04-29 22:45:00+00:00;FR;load_nature_forecast D-1;50650.0;EL;50.65
2019-04-29 22:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 23:00:00+00:00;FR;load_nature_forecast D-0;48100.0;EL;48.1
2019-04-29 23:00:00+00:00;FR;load_nature_forecast D-1;49500.0;EL;49.5
2019-04-29 23:00:00+00:00;FR;load_nature_observation;48265.0;EL;48.265
2019-04-29 23:15:00+00:00;FR;load_nature_forecast D-0;48350.0;EL;48.35
2019-04-29 23:15:00+00:00;FR;load_nature_forecast D-1;49750.0;EL;49.75
2019-04-29 23:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-29 23:30:00+00:00;FR;load_nature_forecast D-0;48600.0;EL;48.6
2019-04-29 23:30:00+00:00;FR;load_nature_forecast D-1;50000.0;EL;50.0
2019-04-29 23:30:00+00:00;FR;load_nature_observation;47858.0;EL;47.858
2019-04-29 23:45:00+00:00;FR;load_nature_forecast D-0;48300.0;EL;48.3
2019-04-29 23:45:00+00:00;FR;load_nature_forecast D-1;49800.0;EL;49.8
2019-04-29 23:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 00:00:00+00:00;FR;load_nature_forecast D-0;48000.0;EL;48.0
2019-04-30 00:00:00+00:00;FR;load_nature_forecast D-1;49600.0;EL;49.6
2019-04-30 00:00:00+00:00;FR;load_nature_observation;47255.0;EL;47.255
2019-04-30 00:15:00+00:00;FR;load_nature_forecast D-0;47350.0;EL;47.35
2019-04-30 00:15:00+00:00;FR;load_nature_forecast D-1;48850.0;EL;48.85
2019-04-30 00:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 00:30:00+00:00;FR;load_nature_forecast D-0;46700.0;EL;46.7
2019-04-30 00:30:00+00:00;FR;load_nature_forecast D-1;48100.0;EL;48.1
2019-04-30 00:30:00+00:00;FR;load_nature_observation;46803.0;EL;46.803
2019-04-30 00:45:00+00:00;FR;load_nature_forecast D-0;45850.0;EL;45.85
2019-04-30 00:45:00+00:00;FR;load_nature_forecast D-1;47300.0;EL;47.3
2019-04-30 00:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 01:00:00+00:00;FR;load_nature_forecast D-0;45000.0;EL;45.0
2019-04-30 01:00:00+00:00;FR;load_nature_forecast D-1;46500.0;EL;46.5
2019-04-30 01:00:00+00:00;FR;load_nature_observation;45299.0;EL;45.299
2019-04-30 01:15:00+00:00;FR;load_nature_forecast D-0;44700.0;EL;44.7
2019-04-30 01:15:00+00:00;FR;load_nature_forecast D-1;46200.0;EL;46.2
2019-04-30 01:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 01:30:00+00:00;FR;load_nature_forecast D-0;44400.0;EL;44.4
2019-04-30 01:30:00+00:00;FR;load_nature_forecast D-1;45900.0;EL;45.9
2019-04-30 01:30:00+00:00;FR;load_nature_observation;44529.0;EL;44.529
2019-04-30 01:45:00+00:00;FR;load_nature_forecast D-0;44100.0;EL;44.1
2019-04-30 01:45:00+00:00;FR;load_nature_forecast D-1;45450.0;EL;45.45
2019-04-30 01:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 02:00:00+00:00;FR;load_nature_forecast D-0;43800.0;EL;43.8
2019-04-30 02:00:00+00:00;FR;load_nature_forecast D-1;45000.0;EL;45.0
2019-04-30 02:00:00+00:00;FR;load_nature_observation;43920.0;EL;43.92
2019-04-30 02:15:00+00:00;FR;load_nature_forecast D-0;43900.0;EL;43.9
2019-04-30 02:15:00+00:00;FR;load_nature_forecast D-1;45200.0;EL;45.2
2019-04-30 02:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 02:30:00+00:00;FR;load_nature_forecast D-0;44000.0;EL;44.0
2019-04-30 02:30:00+00:00;FR;load_nature_forecast D-1;45400.0;EL;45.4
2019-04-30 02:30:00+00:00;FR;load_nature_observation;43988.0;EL;43.988
2019-04-30 02:45:00+00:00;FR;load_nature_forecast D-0;44300.0;EL;44.3
2019-04-30 02:45:00+00:00;FR;load_nature_forecast D-1;45850.0;EL;45.85
2019-04-30 02:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 03:00:00+00:00;FR;load_nature_forecast D-0;44600.0;EL;44.6
2019-04-30 03:00:00+00:00;FR;load_nature_forecast D-1;46300.0;EL;46.3
2019-04-30 03:00:00+00:00;FR;load_nature_observation;44363.0;EL;44.363
2019-04-30 03:15:00+00:00;FR;load_nature_forecast D-0;45450.0;EL;45.45
2019-04-30 03:15:00+00:00;FR;load_nature_forecast D-1;47000.0;EL;47.0
2019-04-30 03:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 03:30:00+00:00;FR;load_nature_forecast D-0;46300.0;EL;46.3
2019-04-30 03:30:00+00:00;FR;load_nature_forecast D-1;47700.0;EL;47.7
2019-04-30 03:30:00+00:00;FR;load_nature_observation;46187.0;EL;46.187
2019-04-30 03:45:00+00:00;FR;load_nature_forecast D-0;47550.0;EL;47.55
2019-04-30 03:45:00+00:00;FR;load_nature_forecast D-1;48850.0;EL;48.85
2019-04-30 03:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 04:00:00+00:00;FR;load_nature_forecast D-0;48800.0;EL;48.8
2019-04-30 04:00:00+00:00;FR;load_nature_forecast D-1;50000.0;EL;50.0
2019-04-30 04:00:00+00:00;FR;load_nature_observation;48074.0;EL;48.074
2019-04-30 04:15:00+00:00;FR;load_nature_forecast D-0;49900.0;EL;49.9
2019-04-30 04:15:00+00:00;FR;load_nature_forecast D-1;51450.0;EL;51.45
2019-04-30 04:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 04:30:00+00:00;FR;load_nature_forecast D-0;51000.0;EL;51.0
2019-04-30 04:30:00+00:00;FR;load_nature_forecast D-1;52900.0;EL;52.9
2019-04-30 04:30:00+00:00;FR;load_nature_observation;50842.0;EL;50.842
2019-04-30 04:45:00+00:00;FR;load_nature_forecast D-0;52450.0;EL;52.45
2019-04-30 04:45:00+00:00;FR;load_nature_forecast D-1;54100.0;EL;54.1
2019-04-30 04:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 05:00:00+00:00;FR;load_nature_forecast D-0;53900.0;EL;53.9
2019-04-30 05:00:00+00:00;FR;load_nature_forecast D-1;55300.0;EL;55.3
2019-04-30 05:00:00+00:00;FR;load_nature_observation;53042.0;EL;53.042
2019-04-30 05:15:00+00:00;FR;load_nature_forecast D-0;54900.0;EL;54.9
2019-04-30 05:15:00+00:00;FR;load_nature_forecast D-1;56400.0;EL;56.4
2019-04-30 05:15:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 05:30:00+00:00;FR;load_nature_forecast D-0;55900.0;EL;55.9
2019-04-30 05:30:00+00:00;FR;load_nature_forecast D-1;57500.0;EL;57.5
2019-04-30 05:30:00+00:00;FR;load_nature_observation;55639.0;EL;55.639
2019-04-30 05:45:00+00:00;FR;load_nature_forecast D-0;56600.0;EL;56.6
2019-04-30 05:45:00+00:00;FR;load_nature_forecast D-1;58050.0;EL;58.05
2019-04-30 05:45:00+00:00;FR;load_nature_observation;;EL;
2019-04-30 06:00:00+00:00;FR;load_nature_forecast D-0;57300.0;EL;57.3
