publication_id;version;publication_dt (UTC);outage_begin_dt (UTC);outage_end_dt (UTC);unit_name;available capacity (MW);nominal capacity (MW);producer_name;map_code;production_source;creation_dt (UTC);outage_type;outage_cause;outage_status;source
rETwE8HgmVLyAJnSCjHMpw;2;2025-10-07 15:21:59+00:00;2024-11-15 04:45:00+00:00;2024-11-15 05:50:00+00:00;DAMPIERRE 1;775.0;890.0;EDF;FR;nuclear;2025-10-07 15:21:59+00:00;fortuitous;;;ENTSOE
nAYR91E1jITTDOr6Gokx1g;2;2025-10-07 15:22:19+00:00;2024-11-15 06:15:00+00:00;2024-11-15 10:00:00+00:00;DAMPIERRE 1;770.0;890.0;EDF;FR;nuclear;2025-10-07 15:22:19+00:00;fortuitous;;;ENTSOE
dUVSGyxtDMwFxe9p3LPgSA;2;2025-10-07 15:23:58+00:00;2024-11-16 14:30:00+00:00;2024-11-16 18:30:00+00:00;CHINON 1;770.0;905.0;EDF;FR;nuclear;2025-10-07 15:23:58+00:00;fortuitous;;;ENTSOE
ZhRaOgbSyJ9sX5pSFua3bA;1;2025-10-07 15:24:07+00:00;2024-11-17 05:00:00+00:00;2024-11-17 06:00:00+00:00;DAMPIERRE 3;520.0;890.0;EDF;FR;nuclear;2025-10-07 15:24:07+00:00;fortuitous;;;ENTSOE
CNhzdmTCkiBK3LgVcQKdEA;1;2025-10-07 15:25:49+00:00;2024-11-18 12:34:00+00:00;2024-11-18 16:00:00+00:00;BELLEVILLE 1;1115.0;1310.0;EDF;FR;nuclear;2025-10-07 15:25:49+00:00;fortuitous;;;ENTSOE
aB0TNBaO92dYPEQHHHgQ1Q;5;2025-10-07 15:26:07+00:00;2024-11-18 04:31:00+00:00;2024-11-18 16:00:00+00:00;BLAYAIS 4;790.0;910.0;EDF;FR;nuclear;2025-10-07 15:26:07+00:00;fortuitous;;;ENTSOE
tXJRfpuRqR6Wkcsj6KieoA;2;2025-10-07 15:26:11+00:00;2024-11-18 13:47:00+00:00;2024-11-18 17:00:00+00:00;ST LAURENT 2;230.0;915.0;EDF;FR;nuclear;2025-10-07 15:26:11+00:00;fortuitous;;;ENTSOE
NhiKzwDvmzLnG9BdP2rfhw;2;2025-10-07 15:26:27+00:00;2024-11-18 19:26:00+00:00;2024-11-18 22:00:00+00:00;ST LAURENT 2;0.0;915.0;EDF;FR;nuclear;2025-10-07 15:26:27+00:00;fortuitous;;;ENTSOE
MUS9ltSpbFymc1AHgrHdRQ;2;2025-10-07 15:26:32+00:00;2024-11-18 23:30:00+00:00;2024-11-19 01:00:00+00:00;ST LAURENT 2;210.0;915.0;EDF;FR;nuclear;2025-10-07 15:26:32+00:00;fortuitous;;;ENTSOE
bRBBwDxqEVes9llfezp8lw;2;2025-10-07 15:26:48+00:00;2024-11-19 06:25:00+00:00;2024-11-19 09:00:00+00:00;BELLEVILLE 2;1180.0;1310.0;EDF;FR;nuclear;2025-10-07 15:26:48+00:00;fortuitous;;;ENTSOE
eW9smrCFCAW_PJNF1zkBkg;2;2025-10-07 15:29:15+00:00;2024-11-20 13:30:00+00:00;2024-11-20 15:00:00+00:00;ST LAURENT 2;376.0;915.0;EDF;FR;nuclear;2025-10-07 15:29:15+00:00;fortuitous;;;ENTSOE
u_efAt85BP1vWyIyRDhcaQ;1;2025-10-07 15:30:20+00:00;2024-11-21 10:30:00+00:00;2024-11-21 11:30:00+00:00;BELLEVILLE 1;1190.0;1310.0;EDF;FR;nuclear;2025-10-07 15:30:20+00:00;fortuitous;;;ENTSOE
vv5fZhZuxPg2ug2X9TYeig;6;2025-10-07 15:32:33+00:00;2024-11-21 00:48:00+00:00;2024-11-22 19:00:00+00:00;CATTENOM 2;470.0;1300.0;EDF;FR;nuclear;2025-10-07 15:32:33+00:00;fortuitous;;;ENTSOE
8R6J7ZRgRUK_m2CcdfRbDQ;6;2025-10-07 15:33:17+00:00;2024-11-21 14:46:00+00:00;2024-11-23 11:19:00+00:00;ST ALBAN 2;700.0;1335.0;EDF;FR;nuclear;2025-10-07 15:33:17+00:00;fortuitous;;;ENTSOE
7oNNjpNzw9rPo1W2l50TBg;2;2025-10-07 15:33:44+00:00;2024-11-24 01:02:00+00:00;2024-11-24 04:30:00+00:00;BLAYAIS 4;470.0;910.0;EDF;FR;nuclear;2025-10-07 15:33:44+00:00;fortuitous;;;ENTSOE
fOctCZ-EbCxo9dLtNo6LdQ;1;2025-10-07 15:34:31+00:00;2024-11-24 22:14:00+00:00;2024-11-25 01:30:00+00:00;BELLEVILLE 2;350.0;1310.0;EDF;FR;nuclear;2025-10-07 15:34:31+00:00;fortuitous;;;ENTSOE
VBpUeqiccADneVG_xXA9Fw;4;2025-10-07 15:34:40+00:00;2024-11-25 00:30:00+00:00;2024-11-25 06:30:00+00:00;CRUAS 4;218.0;915.0;EDF;FR;nuclear;2025-10-07 15:34:40+00:00;fortuitous;;;ENTSOE
42rofkmwNaIi3pp9HwTBeA;6;2025-10-07 15:35:51+00:00;2024-11-24 15:30:00+00:00;2024-11-25 16:11:00+00:00;CATTENOM 2;1100.0;1300.0;EDF;FR;nuclear;2025-10-07 15:35:51+00:00;fortuitous;;;ENTSOE
Fe2WVEfvTbH3zUNaxtX3QA;11;2025-10-07 15:37:44+00:00;2024-11-23 15:00:00+00:00;2024-11-26 19:30:00+00:00;FLAMANVILLE 1;0.0;1330.0;EDF;FR;nuclear;2025-10-07 15:37:44+00:00;fortuitous;;;ENTSOE
eW3dRv_DYHb8U6fO3qv9UQ;9;2025-10-07 15:37:46+00:00;2024-11-24 08:25:00+00:00;2024-11-27 03:00:00+00:00;NOGENT 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 15:37:46+00:00;fortuitous;;;ENTSOE
H9U2b4KCvs4zQ81awDNQYw;3;2025-10-07 23:07:13+00:00;2024-11-25 00:30:00+00:00;2024-11-25 06:30:00+00:00;CRUAS 4;218.0;915.0;EDF;FR;nuclear;2025-10-07 23:07:13+00:00;fortuitous;;;ENTSOE
DaLRSchKaDPTYC9apOBSwQ;1;2025-10-07 16:43:35+00:00;2025-01-01 11:30:00+00:00;2025-01-01 12:30:00+00:00;FLAMANVILLE 2;260.0;1330.0;EDF;FR;nuclear;2025-10-07 16:43:35+00:00;planned;;;ENTSOE
Te6VUYsjZIaU7ptAlCEp5A;13;2025-10-07 20:36:14+00:00;2024-12-28 11:45:00+00:00;2025-01-01 03:05:00+00:00;BLAYAIS 3;825.0;910.0;EDF;FR;nuclear;2025-10-07 20:36:14+00:00;planned;;;ENTSOE
nQaSPcoAG_8TKdzx2dj7mg;2;2025-10-07 20:37:07+00:00;2025-01-01 09:30:00+00:00;2025-01-01 23:00:00+00:00;BUGEY 5;0.0;880.0;EDF;FR;nuclear;2025-10-07 20:37:07+00:00;planned;;;ENTSOE
Rr8x0w-fw1VU2utNyRMAJQ;2;2025-10-07 20:37:45+00:00;2025-01-01 14:00:00+00:00;2025-01-02 10:00:00+00:00;FLAMANVILLE 2;1305.0;1330.0;EDF;FR;nuclear;2025-10-07 20:37:45+00:00;planned;;;ENTSOE
LB8gVcadoNyhCJTk0BJcow;3;2025-10-07 20:38:00+00:00;2025-01-01 23:00:00+00:00;2025-01-02 02:30:00+00:00;TRICASTIN 3;390.0;915.0;EDF;FR;nuclear;2025-10-07 20:38:00+00:00;planned;;;ENTSOE
7G0F7-d8_InIDTrNep4naA;1;2025-10-07 20:38:19+00:00;2025-01-04 00:00:00+00:00;2025-01-04 01:00:00+00:00;CRUAS 2;788.0;915.0;EDF;FR;nuclear;2025-10-07 20:38:19+00:00;planned;;;ENTSOE
fkyKCemsK4BfCUgj0aW_OQ;2;2025-10-07 20:38:55+00:00;2025-01-02 11:00:00+00:00;2025-01-02 15:45:00+00:00;BUGEY 5;897.0;880.0;EDF;FR;nuclear;2025-10-07 20:38:55+00:00;planned;;;ENTSOE
vvGtY2Pe_kT2SgOZXP5nbQ;1;2025-10-07 20:41:36+00:00;2025-01-04 14:00:00+00:00;2025-01-04 16:00:00+00:00;ST LAURENT 1;800.0;915.0;EDF;FR;nuclear;2025-10-07 20:41:36+00:00;planned;;;ENTSOE
gGYFj-0ZBuOo_fBKhhKx6g;1;2025-10-07 20:43:12+00:00;2025-01-03 18:40:00+00:00;2025-01-04 05:30:00+00:00;BLAYAIS 3;905.0;910.0;EDF;FR;nuclear;2025-10-07 20:43:12+00:00;planned;;;ENTSOE
n1Ztv_7_qvN9Q4hGvcwriw;1;2025-10-07 20:43:50+00:00;2025-01-04 02:00:00+00:00;2025-01-04 04:00:00+00:00;CHINON 2;718.0;905.0;EDF;FR;nuclear;2025-10-07 20:43:50+00:00;planned;;;ENTSOE
fi-Zh6A6XCWX38ZIzfYQuw;3;2025-10-07 20:46:33+00:00;2025-01-05 04:30:00+00:00;2025-01-06 06:00:00+00:00;BUGEY 5;0.0;880.0;EDF;FR;nuclear;2025-10-07 20:46:33+00:00;planned;;;ENTSOE
Dlcl456pjNsM0inPfUDdDA;3;2025-10-07 20:46:33+00:00;2025-01-05 06:30:00+00:00;2025-01-06 06:00:00+00:00;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 20:46:33+00:00;planned;;;ENTSOE
8a9qArnqmG7uNqe1ZXobGg;4;2025-10-07 20:47:06+00:00;2025-01-05 01:00:00+00:00;2025-01-05 17:15:00+00:00;PENLY 1;761.0;1330.0;EDF;FR;nuclear;2025-10-07 20:47:06+00:00;planned;;;ENTSOE
6-71w0gcbGjDecbbi65-zA;1;2025-10-07 20:47:21+00:00;2025-01-06 11:00:00+00:00;2025-01-06 15:00:00+00:00;BUGEY 5;180.0;880.0;EDF;FR;nuclear;2025-10-07 20:47:21+00:00;planned;;;ENTSOE
Ycbh3v-86H98ryck0vFnMA;1;2025-10-07 20:48:46+00:00;2025-01-06 23:00:00+00:00;2025-01-07 00:00:00+00:00;CATTENOM 4;384.0;1300.0;EDF;FR;nuclear;2025-10-07 20:48:46+00:00;planned;;;ENTSOE
GXI6ohdxPm-Mz246Mc3Rgw;1;2025-10-07 20:52:41+00:00;2025-01-26 20:30:00+00:00;2025-01-27 03:30:00+00:00;GRAVELINES 4;182.0;910.0;EDF;FR;nuclear;2025-10-07 20:52:41+00:00;planned;;;ENTSOE
Nn9ECbTfFAEKOEbTZ9iU4g;1;2025-10-07 20:53:49+00:00;2025-01-10 00:00:00+00:00;2025-01-10 01:00:00+00:00;CRUAS 2;788.0;915.0;EDF;FR;nuclear;2025-10-07 20:53:49+00:00;planned;;;ENTSOE
4ElrUY1c6NVjrcJOzEHphg;1;2025-10-07 20:53:49+00:00;2025-01-11 14:00:00+00:00;2025-01-11 15:30:00+00:00;CHINON 4;803.0;905.0;EDF;FR;nuclear;2025-10-07 20:53:49+00:00;planned;;;ENTSOE
bL5R4iMr0yyjREbRpPGa3g;1;2025-10-07 20:56:30+00:00;2025-01-10 07:00:00+00:00;2025-01-10 16:00:00+00:00;BLAYAIS 4;640.0;910.0;EDF;FR;nuclear;2025-10-07 20:56:30+00:00;planned;;;ENTSOE
Yhw7YoOnC9Sy4NIerzTDSA;13;2025-10-07 21:02:48+00:00;2024-10-04 21:00:00+00:00;2025-01-12 03:15:00+00:00;GRAVELINES 3;0.0;910.0;EDF;FR;nuclear;2025-10-07 21:02:48+00:00;planned;;;ENTSOE
aiw5H19OTqPjUuTvWmTHpQ;2;2025-10-07 21:04:02+00:00;2025-01-12 14:00:00+00:00;2025-01-12 15:03:00+00:00;ST LAURENT 1;800.0;915.0;EDF;FR;nuclear;2025-10-07 21:04:02+00:00;planned;;;ENTSOE
k0VuIJpj_KEZuCb5pFLYUQ;10;2025-10-07 21:06:34+00:00;2024-12-25 13:00:00+00:00;2025-01-13 19:00:00+00:00;FLAMANVILLE 3;0.0;1620.0;EDF;FR;nuclear;2025-10-07 21:06:34+00:00;planned;;;ENTSOE
b1v1z7D8_pv2gGiC-NHshQ;1;2025-10-07 21:13:37+00:00;2025-01-19 15:00:00+00:00;2025-01-19 17:00:00+00:00;ST LAURENT 2;800.0;915.0;EDF;FR;nuclear;2025-10-07 21:13:37+00:00;planned;;;ENTSOE
ufJrrQ3QBde1nKSAJzOkUg;1;2025-10-07 21:15:26+00:00;2025-01-18 01:30:00+00:00;2025-01-18 02:00:00+00:00;NOGENT 1;600.0;1310.0;EDF;FR;nuclear;2025-10-07 21:15:26+00:00;planned;;;ENTSOE
T2hJoiCWtQKZidSIdXrwOQ;11;2025-10-07 21:16:16+00:00;2025-01-13 19:00:00+00:00;2025-01-18 08:30:00+00:00;FLAMANVILLE 3;35.0;1620.0;EDF;FR;nuclear;2025-10-07 21:16:16+00:00;planned;;;ENTSOE
tLUafnDvzyxB9OIFZjDjkw;33;2025-10-07 21:18:28+00:00;2025-01-12 03:15:00+00:00;2025-01-19 16:30:00+00:00;GRAVELINES 3;780.0;910.0;EDF;FR;nuclear;2025-10-07 21:18:28+00:00;planned;;;ENTSOE
xrwQCbr-qDIOH1NxmHXgPg;6;2025-10-07 21:18:30+00:00;2025-01-18 06:30:00+00:00;2025-01-18 23:00:00+00:00;FLAMANVILLE 3;110.0;1620.0;EDF;FR;nuclear;2025-10-07 21:18:30+00:00;planned;;;ENTSOE
SCnCm4tYLI0bWcTLX_7G_w;3;2025-10-07 21:20:29+00:00;2025-01-19 14:00:00+00:00;2025-01-19 15:18:00+00:00;ST LAURENT 1;800.0;915.0;EDF;FR;nuclear;2025-10-07 21:20:29+00:00;planned;;;ENTSOE
ZnR-ey8jOWlvDUPY6XR7uA;2;2025-10-07 21:21:34+00:00;2024-12-22 23:00:00+00:00;2025-01-24 23:00:00+00:00;TRICASTIN 1;730.0;915.0;EDF;FR;nuclear;2025-10-07 21:21:34+00:00;planned;;;ENTSOE
M_zVrHC_WtMx12zGSepo9Q;1;2025-10-07 21:34:59+00:00;2025-01-26 00:30:00+00:00;2025-01-26 02:30:00+00:00;BELLEVILLE 1;1195.0;1310.0;EDF;FR;nuclear;2025-10-07 21:34:59+00:00;planned;;;ENTSOE
NMPXXEWfBAiDdmc2-UfNSQ;1;2025-10-07 21:34:59+00:00;2025-01-25 17:00:00+00:00;2025-01-25 18:00:00+00:00;BELLEVILLE 1;1205.0;1310.0;EDF;FR;nuclear;2025-10-07 21:34:59+00:00;planned;;;ENTSOE
DaQCG16Ze-C1sH_Y8OOJ5w;2;2025-10-07 21:35:02+00:00;2025-01-26 13:30:00+00:00;2025-01-26 15:30:00+00:00;PALUEL 2;773.0;1330.0;EDF;FR;nuclear;2025-10-07 21:35:02+00:00;planned;;;ENTSOE
O2RRSi2qOvqO70IuR-YiYQ;11;2025-10-07 21:35:24+00:00;2025-01-18 23:00:00+00:00;2025-01-24 11:00:00+00:00;FLAMANVILLE 3;18.0;1620.0;EDF;FR;nuclear;2025-10-07 21:35:24+00:00;planned;;;ENTSOE
Yd4_vn9ABiERq47u8oNS2g;6;2025-10-07 21:36:31+00:00;2025-01-24 11:00:00+00:00;2025-01-24 21:40:00+00:00;FLAMANVILLE 3;120.0;1620.0;EDF;FR;nuclear;2025-10-07 21:36:31+00:00;planned;;;ENTSOE
_IlxWAr_OQ3gxkTpbJhVoA;3;2025-10-07 21:36:50+00:00;2025-01-25 06:00:00+00:00;2025-01-25 09:00:00+00:00;PALUEL 2;773.0;1330.0;EDF;FR;nuclear;2025-10-07 21:36:50+00:00;planned;;;ENTSOE
ESEn1rjLlVvZkISLbK-vxg;1;2025-10-07 21:37:22+00:00;2025-01-26 18:00:00+00:00;2025-01-27 05:30:00+00:00;BELLEVILLE 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 21:37:22+00:00;planned;;;ENTSOE
3gpvXEp-ubpUijGQvRorzA;5;2025-10-07 21:37:22+00:00;2025-01-26 10:00:00+00:00;2025-01-26 18:00:00+00:00;BELLEVILLE 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 21:37:22+00:00;planned;;;ENTSOE
TuLDHjC8i5wi3tXDmdC4BQ;3;2025-10-07 21:37:33+00:00;2025-01-25 22:00:00+00:00;2025-01-26 22:00:00+00:00;BLAYAIS 3;0.0;910.0;EDF;FR;nuclear;2025-10-07 21:37:33+00:00;planned;;;ENTSOE
CzU13EEyBguYPjQnXt_llg;1;2025-10-07 21:38:20+00:00;2025-01-27 07:00:00+00:00;2025-01-27 11:00:00+00:00;ST LAURENT 2;792.0;915.0;EDF;FR;nuclear;2025-10-07 21:38:20+00:00;planned;;;ENTSOE
zy5SXdih9sS8AXp6t6dXvA;2;2025-10-07 21:38:54+00:00;2025-01-26 14:00:00+00:00;2025-01-26 15:00:00+00:00;ST LAURENT 1;790.0;915.0;EDF;FR;nuclear;2025-10-07 21:38:54+00:00;planned;;;ENTSOE
fvEDAxN9fscXvhBaiESFBA;1;2025-10-07 21:38:55+00:00;2025-01-27 08:00:00+00:00;2025-01-27 09:00:00+00:00;CATTENOM 2;260.0;1300.0;EDF;FR;nuclear;2025-10-07 21:38:55+00:00;planned;;;ENTSOE
LQjM3Qm8icOEuIyxxYzWpw;1;2025-10-07 21:38:55+00:00;2025-01-27 22:00:00+00:00;2025-01-27 23:00:00+00:00;CIVAUX 1;375.0;1495.0;EDF;FR;nuclear;2025-10-07 21:38:55+00:00;planned;;;ENTSOE
87Dj6eY5_9xnVO4cZpk2aw;1;2025-10-07 21:39:18+00:00;2025-01-26 19:43:00+00:00;2025-01-31 23:00:00+00:00;GRAVELINES 2;810.0;910.0;EDF;FR;nuclear;2025-10-07 21:39:18+00:00;planned;;;ENTSOE
DfGzoUTUS8zuk8ccxIz70Q;1;2025-10-07 21:40:09+00:00;2025-01-27 10:00:00+00:00;2025-01-27 17:00:00+00:00;BUGEY 5;180.0;880.0;EDF;FR;nuclear;2025-10-07 21:40:09+00:00;planned;;;ENTSOE
9ZbSckFrJ9MvvGwsXDNXpw;2;2025-10-07 21:40:25+00:00;2025-01-26 22:00:00+00:00;2025-01-27 12:00:00+00:00;BLAYAIS 3;0.0;910.0;EDF;FR;nuclear;2025-10-07 21:40:25+00:00;planned;;;ENTSOE
sb0jdRME8zTiebZhV2pa8w;3;2025-10-07 21:41:11+00:00;2025-01-26 02:30:00+00:00;2025-01-28 04:00:00+00:00;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 21:41:11+00:00;planned;;;ENTSOE
Ds-A6IpbOBe1jp_uYdA9KQ;3;2025-10-07 21:45:02+00:00;2025-01-26 10:30:00+00:00;2025-01-29 04:00:00+00:00;BUGEY 4;0.0;880.0;EDF;FR;nuclear;2025-10-07 21:45:02+00:00;planned;;;ENTSOE
amsd3ofVpGzQs1uYqKnVUQ;2;2025-10-07 21:45:02+00:00;2025-01-27 23:00:00+00:00;2025-01-29 03:30:00+00:00;CIVAUX 1;0.0;1495.0;EDF;FR;nuclear;2025-10-07 21:45:02+00:00;planned;;;ENTSOE
VVzqiHcw-FSMliBsGGH1ag;4;2025-10-07 21:45:02+00:00;2025-01-27 12:00:00+00:00;2025-01-29 05:30:00+00:00;BLAYAIS 3;0.0;910.0;EDF;FR;nuclear;2025-10-07 21:45:02+00:00;planned;;;ENTSOE
waPtyNfXxd0PqsMiP5wthg;3;2025-10-07 21:46:27+00:00;2025-01-10 23:00:00+00:00;2025-01-31 21:30:00+00:00;CRUAS 2;726.0;915.0;EDF;FR;nuclear;2025-10-07 21:46:27+00:00;planned;;;ENTSOE
y_wpcCRb06WKEPtTlJeOTw;3;2025-10-07 21:52:43+00:00;2025-01-30 00:00:00+00:00;2025-01-30 06:53:00+00:00;BELLEVILLE 1;1178.0;1310.0;EDF;FR;nuclear;2025-10-07 21:52:43+00:00;planned;;;ENTSOE
nbbcHGwb2OVmxVKPuOc9WA;10;2025-10-07 21:54:55+00:00;2025-01-26 00:00:00+00:00;2025-01-30 16:00:00+00:00;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;2025-10-07 21:54:55+00:00;planned;;;ENTSOE
k6CijnlG6OjtLysha3O6tw;13;2025-10-07 22:09:52+00:00;2025-01-24 21:40:00+00:00;2025-02-05 09:00:00+00:00;FLAMANVILLE 3;0.0;1620.0;EDF;FR;nuclear;2025-10-07 22:09:52+00:00;planned;;;ENTSOE
EiMhfcGngJQ_rraP1IaGYg;26;2025-10-07 22:19:38+00:00;2024-11-01 21:30:00+00:00;2025-02-09 02:00:00+00:00;PALUEL 3;0.0;1330.0;EDF;FR;nuclear;2025-10-07 22:19:38+00:00;planned;;;ENTSOE
uM1p0qlj64PI1K0UE0CjwA;4;2025-10-07 22:59:09+00:00;2025-01-28 05:27:00+00:00;2025-02-21 18:00:00+00:00;BUGEY 2;720.0;910.0;EDF;FR;nuclear;2025-10-07 22:59:09+00:00;planned;;;ENTSOE
UJmZI-5LPYrxXVJIv3rI5g;30;2025-10-07 23:46:40+00:00;2024-08-04 20:00:00+00:00;2025-03-09 23:30:00+00:00;CRUAS 3;0.0;915.0;EDF;FR;nuclear;2025-10-07 23:46:40+00:00;planned;;;ENTSOE
f1IiU8poWNvG0ZxrCkxG7A;20;2025-10-08 01:06:15+00:00;2025-01-24 23:00:00+00:00;2025-04-03 22:00:00+00:00;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;2025-10-08 01:06:15+00:00;planned;;;ENTSOE
TqpAwEL_kcZmgpy87IQnww;18;2025-10-08 01:54:22+00:00;2024-10-02 22:00:00+00:00;2025-04-22 22:10:00+00:00;PENLY 2;0.0;1330.0;EDF;FR;nuclear;2025-10-08 01:54:22+00:00;planned;;;ENTSOE
joTjZZQMO5-AzpA6Dh66Sw;48;2025-10-08 02:30:40+00:00;2024-12-06 21:30:00+00:00;2025-05-07 21:40:00+00:00;FLAMANVILLE 1;0.0;1330.0;EDF;FR;nuclear;2025-10-08 02:30:40+00:00;planned;;;ENTSOE
RezfUZp5C2mdvdZCog_ppw;1;2025-10-07 16:05:19+00:00;2025-01-31 21:30:00+00:00;2025-01-31 23:00:00+00:00;CRUAS 2;100.0;915.0;EDF;FR;nuclear;2025-10-07 16:05:19+00:00;planned;;;ENTSOE
SQJ9Cy0hDcgenvo2FeCs-w;2;2025-10-07 20:52:07+00:00;2025-02-07 22:00:00+00:00;2025-02-07 23:00:00+00:00;BLAYAIS 2;102.0;910.0;EDF;FR;nuclear;2025-10-07 20:52:07+00:00;planned;;;ENTSOE
GXI6ohdxPm-Mz246Mc3Rgw;1;2025-10-07 20:52:41+00:00;2025-01-26 20:30:00+00:00;2025-01-27 03:30:00+00:00;GRAVELINES 4;182.0;910.0;EDF;FR;nuclear;2025-10-07 20:52:41+00:00;planned;;;ENTSOE
qm1E3MrzseO7iR5T4txTvA;2;2025-10-07 21:34:14+00:00;2025-01-24 06:30:00+00:00;2025-01-24 08:30:00+00:00;FLAMANVILLE 3;0.0;1620.0;EDF;FR;nuclear;2025-10-07 21:34:14+00:00;planned;;;ENTSOE
NMPXXEWfBAiDdmc2-UfNSQ;1;2025-10-07 21:34:59+00:00;2025-01-25 17:00:00+00:00;2025-01-25 18:00:00+00:00;BELLEVILLE 1;1205.0;1310.0;EDF;FR;nuclear;2025-10-07 21:34:59+00:00;planned;;;ENTSOE
M_zVrHC_WtMx12zGSepo9Q;1;2025-10-07 21:34:59+00:00;2025-01-26 00:30:00+00:00;2025-01-26 02:30:00+00:00;BELLEVILLE 1;1195.0;1310.0;EDF;FR;nuclear;2025-10-07 21:34:59+00:00;planned;;;ENTSOE
DaQCG16Ze-C1sH_Y8OOJ5w;2;2025-10-07 21:35:02+00:00;2025-01-26 13:30:00+00:00;2025-01-26 15:30:00+00:00;PALUEL 2;773.0;1330.0;EDF;FR;nuclear;2025-10-07 21:35:02+00:00;planned;;;ENTSOE
Yd4_vn9ABiERq47u8oNS2g;6;2025-10-07 21:36:31+00:00;2025-01-24 11:00:00+00:00;2025-01-24 21:40:00+00:00;FLAMANVILLE 3;120.0;1620.0;EDF;FR;nuclear;2025-10-07 21:36:31+00:00;planned;;;ENTSOE
_IlxWAr_OQ3gxkTpbJhVoA;3;2025-10-07 21:36:50+00:00;2025-01-25 06:00:00+00:00;2025-01-25 09:00:00+00:00;PALUEL 2;773.0;1330.0;EDF;FR;nuclear;2025-10-07 21:36:50+00:00;planned;;;ENTSOE
ESEn1rjLlVvZkISLbK-vxg;1;2025-10-07 21:37:22+00:00;2025-01-26 18:00:00+00:00;2025-01-27 05:30:00+00:00;BELLEVILLE 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 21:37:22+00:00;planned;;;ENTSOE
3gpvXEp-ubpUijGQvRorzA;5;2025-10-07 21:37:22+00:00;2025-01-26 10:00:00+00:00;2025-01-26 18:00:00+00:00;BELLEVILLE 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 21:37:22+00:00;planned;;;ENTSOE
uiDFcUO-36U1uMYv1hZG4A;2;2025-10-07 21:37:25+00:00;2025-01-25 23:00:00+00:00;2025-01-27 17:00:00+00:00;CHOOZ 1;1370.0;1500.0;EDF;FR;nuclear;2025-10-07 21:37:25+00:00;planned;;;ENTSOE
TuLDHjC8i5wi3tXDmdC4BQ;3;2025-10-07 21:37:33+00:00;2025-01-25 22:00:00+00:00;2025-01-26 22:00:00+00:00;BLAYAIS 3;0.0;910.0;EDF;FR;nuclear;2025-10-07 21:37:33+00:00;planned;;;ENTSOE
CzU13EEyBguYPjQnXt_llg;1;2025-10-07 21:38:20+00:00;2025-01-27 07:00:00+00:00;2025-01-27 11:00:00+00:00;ST LAURENT 2;792.0;915.0;EDF;FR;nuclear;2025-10-07 21:38:20+00:00;planned;;;ENTSOE
zy5SXdih9sS8AXp6t6dXvA;2;2025-10-07 21:38:54+00:00;2025-01-26 14:00:00+00:00;2025-01-26 15:00:00+00:00;ST LAURENT 1;790.0;915.0;EDF;FR;nuclear;2025-10-07 21:38:54+00:00;planned;;;ENTSOE
LQjM3Qm8icOEuIyxxYzWpw;1;2025-10-07 21:38:55+00:00;2025-01-27 22:00:00+00:00;2025-01-27 23:00:00+00:00;CIVAUX 1;375.0;1495.0;EDF;FR;nuclear;2025-10-07 21:38:55+00:00;planned;;;ENTSOE
fvEDAxN9fscXvhBaiESFBA;1;2025-10-07 21:38:55+00:00;2025-01-27 08:00:00+00:00;2025-01-27 09:00:00+00:00;CATTENOM 2;260.0;1300.0;EDF;FR;nuclear;2025-10-07 21:38:55+00:00;planned;;;ENTSOE
87Dj6eY5_9xnVO4cZpk2aw;1;2025-10-07 21:39:18+00:00;2025-01-26 19:43:00+00:00;2025-01-31 23:00:00+00:00;GRAVELINES 2;810.0;910.0;EDF;FR;nuclear;2025-10-07 21:39:18+00:00;planned;;;ENTSOE
DfGzoUTUS8zuk8ccxIz70Q;1;2025-10-07 21:40:09+00:00;2025-01-27 10:00:00+00:00;2025-01-27 17:00:00+00:00;BUGEY 5;180.0;880.0;EDF;FR;nuclear;2025-10-07 21:40:09+00:00;planned;;;ENTSOE
9ZbSckFrJ9MvvGwsXDNXpw;2;2025-10-07 21:40:25+00:00;2025-01-26 22:00:00+00:00;2025-01-27 12:00:00+00:00;BLAYAIS 3;0.0;910.0;EDF;FR;nuclear;2025-10-07 21:40:25+00:00;planned;;;ENTSOE
sb0jdRME8zTiebZhV2pa8w;3;2025-10-07 21:41:11+00:00;2025-01-26 02:30:00+00:00;2025-01-28 04:00:00+00:00;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;2025-10-07 21:41:11+00:00;planned;;;ENTSOE
Bvy3f3fsSF9Ouk-tql9HjA;2;2025-10-07 21:41:46+00:00;2025-01-28 08:00:00+00:00;2025-01-28 11:00:00+00:00;ST LAURENT 2;810.0;915.0;EDF;FR;nuclear;2025-10-07 21:41:46+00:00;planned;;;ENTSOE
