date_publication_utc;message_id;version;statut;type_indisponibilite;producteur;nom_unite;site;code_eic;filiere;puissance_max_mw;puissance_dispo_min_mw;puissance_indispo_max_mw;cause
2020-07-28 15:21:00+00:00;-EDF-05470-EDF-T-00048696_004;4;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;360;555;Information Complémentaire
2023-04-30 14:41:00+00:00;-EDF-05470-EDF-T-00097679_004;4;Actif;Fortuite;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;340;550;Défaillance
2024-11-30 07:06:07+00:00;-EDF-05470-EDF-T-00187773_004;4;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Défaillance
2023-01-19 20:51:00+00:00;-EDF-05470-EDF-T-00090243_004;4;Inactif;Fortuite;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;790;115;Information Complémentaire
2021-08-07 00:49:00+00:00;-EDF-05470-EDF-T-00058393_004;4;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;0;910;Information Complémentaire
2020-02-13 21:18:00+00:00;-EDF-05470-EDF-T-00030275_004;4;Actif;Planifiée;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;0;1500;Information Complémentaire
2023-01-19 20:22:00+00:00;-EDF-05470-EDF-T-00090271_004;4;Inactif;Fortuite;EDF;GRAVELINES 5;GRAVELINES;17W100P100P0135M;Nucléaire;910;720;190;Information Complémentaire
2020-01-25 13:53:00+00:00;-EDF-05470-EDF-T-00044279_004;4;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;780;110;Information Complémentaire
2021-07-09 16:17:00+00:00;-EDF-05470-EDF-T-00056787_004;4;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;368;547;Information Complémentaire
2021-06-18 05:23:00+00:00;-EDF-05470-EDF-T-00055252_004;4;Actif;Fortuite;EDF;BUGEY 2;BUGEY;17W100P100P00966;Nucléaire;910;0;910;Information Complémentaire
2023-01-19 06:59:00+00:00;-EDF-05470-EDF-T-00090245_004;4;Actif;Fortuite;EDF;BELLEVILLE 2;BELLEVILLE;17W100P100P0091G;Nucléaire;1310;270;1040;Information Complémentaire
2023-08-08 14:59:00+00:00;-EDF-05470-EDF-T-00105383_004;4;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;0;1300;Maintenance Prévue
2023-01-19 13:33:00+00:00;-EDF-05470-EDF-T-00090240_004;4;Inactif;Fortuite;EDF;BELLEVILLE 1;BELLEVILLE;17W100P100P0090I;Nucléaire;1310;1305;5;Information Complémentaire
2020-12-16 14:51:00+00:00;-EDF-05470-EDF-T-00051665_004;4;Actif;Planifiée;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;0;1330;Information Complémentaire
2020-05-17 14:37:00+00:00;-EDF-05470-EDF-T-00047517_004;4;Actif;Planifiée;EDF;CHINON 2;CHINON;17W100P100P0107R;Nucléaire;905;0;905;Information Complémentaire
2023-01-19 13:28:00+00:00;-EDF-05470-EDF-T-00090244_004;4;Actif;Fortuite;EDF;PALUEL 3;PALUEL;17W100P100P0141R;Nucléaire;1330;920;410;Information Complémentaire
2024-07-12 14:47:00+00:00;-EDF-05470-EDF-T-00149306_004;4;Actif;Planifiée;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;210;670;Information Complémentaire
2023-08-05 17:44:00+00:00;-EDF-05470-EDF-T-00105256_004;4;Actif;Planifiée;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;0;910;Information Complémentaire
2021-06-19 09:26:00+00:00;-EDF-05470-EDF-T-00054150_004;4;Actif;Planifiée;EDF;PENLY 1;PENLY;17W100P100P0143N;Nucléaire;1330;0;1330;Information Complémentaire
2023-05-04 16:41:00+00:00;-EDF-05470-EDF-T-00097826_004;4;Actif;Planifiée;EDF;CIVAUX 2;CIVAUX;17W100P100P0114U;Nucléaire;1495;1163;332;Information Complémentaire
2023-08-05 17:46:00+00:00;-EDF-05470-EDF-T-00105484_004;4;Actif;Planifiée;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;373;537;Information Complémentaire
2023-01-19 07:31:00+00:00;-EDF-05470-EDF-T-00090074_004;4;Actif;Fortuite;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;0;910;Information Complémentaire
2023-03-22 11:27:00+00:00;-EDF-05470-EDF-T-00094697_004;4;Inactif;Fortuite;EDF;FLAMANVILLE 2;FLAMANVILLE;17W100P100P0127L;Nucléaire;1330;1080;250;Information Complémentaire
2023-08-06 14:06:00+00:00;-EDF-05470-EDF-T-00105612_004;4;Actif;Planifiée;EDF;PENLY 1;PENLY;17W100P100P0143N;Nucléaire;1330;50;1280;Maintenance Prévue
2020-02-15 14:07:00+00:00;-EDF-05470-EDF-T-00045625_004;4;Actif;Fortuite;EDF;PALUEL 1;PALUEL;17W100P100P0139E;Nucléaire;1330;0;1330;Information Complémentaire
2018-03-22 17:28:00+00:00;-EDF-05470-EDF-T-00022767_004;4;Actif;Planifiée;EDF;TRICASTIN 2;TRICASTIN;17W100P100P0150Q;Nucléaire;915;0;915;Information Complémentaire
2021-07-03 04:20:00+00:00;-EDF-05470-EDF-T-00052321_004;4;Actif;Planifiée;EDF;PALUEL 2;PALUEL;17W100P100P0140T;Nucléaire;1330;1146;184;Information Complémentaire
2023-01-20 13:01:00+00:00;-EDF-05470-EDF-T-00090351_004;4;Actif;Planifiée;EDF;FLAMANVILLE 2;FLAMANVILLE;17W100P100P0127L;Nucléaire;1330;870;460;Information Complémentaire
2020-09-21 20:10:00+00:00;-EDF-05470-EDF-T-00049923_004;4;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;520;780;Information Complémentaire
2022-04-07 13:30:00+00:00;-EDF-05470-EDF-T-00074612_004;4;Actif;Fortuite;EDF;GRAVELINES 5;GRAVELINES;17W100P100P0135M;Nucléaire;910;550;360;Information Complémentaire
2020-09-11 15:23:00+00:00;-EDF-05470-EDF-T-00044891_004;4;Actif;Planifiée;EDF;PALUEL 3;PALUEL;17W100P100P0141R;Nucléaire;1330;0;1330;Information Complémentaire
2023-03-23 17:19:00+00:00;-EDF-05470-EDF-T-00094896_004;4;Inactif;Fortuite;EDF;ST LAURENT 1;ST LAURENT;17W100P100P0147F;Nucléaire;915;230;685;Information Complémentaire
2024-06-10 07:06:00+00:00;-EDF-05470-EDF-T-00136621_004;4;Annulé;Fortuite;EDF;NOGENT 2;NOGENT;17W100P100P0138G;Nucléaire;1310;215;1095;Défaillance
2023-08-03 10:21:00+00:00;-EDF-05470-EDF-T-00105472_004;4;Actif;Fortuite;EDF;GRAVELINES 4;GRAVELINES;17W100P100P0133Q;Nucléaire;910;510;400;Défaillance
2021-08-08 09:05:00+00:00;-EDF-05470-EDF-T-00058061_004;4;Actif;Fortuite;EDF;GRAVELINES 5;GRAVELINES;17W100P100P0135M;Nucléaire;910;0;910;Information Complémentaire
2024-11-08 12:39:10+00:00;-EDF-05470-EDF-T-00183457_004;4;Actif;Planifiée;EDF;CHINON 2;CHINON;17W100P100P0107R;Nucléaire;905;0;905;Information Complémentaire
2023-04-24 13:41:00+00:00;-EDF-05470-EDF-T-00097300_004;4;Actif;Planifiée;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;500;380;Information Complémentaire
2023-03-23 21:41:00+00:00;-EDF-05470-EDF-T-00094934_004;4;Actif;Fortuite;EDF;BUGEY 2;BUGEY;17W100P100P00966;Nucléaire;910;470;440;Information Complémentaire
2020-05-22 23:31:00+00:00;-EDF-05470-EDF-T-00047632_004;4;Actif;Planifiée;EDF;GRAVELINES 2;GRAVELINES;17W100P100P0131U;Nucléaire;910;335;575;Information Complémentaire
2023-08-10 07:21:00+00:00;-EDF-05470-EDF-T-00092196_004;4;Actif;Planifiée;EDF;DAMPIERRE 2;DAMPIERRE;17W100P100P0121X;Nucléaire;890;0;890;Information Complémentaire
2022-06-07 16:17:00+00:00;-EDF-05470-EDF-T-00047101_004;4;Actif;Planifiée;EDF;CRUAS 4;CRUAS;17W100P100P0119K;Nucléaire;915;0;915;Information Complémentaire
2019-01-25 16:11:00+00:00;-EDF-05470-EDF-T-00031263_004;4;Actif;Planifiée;EDF;GRAVELINES 6;GRAVELINES;17W100P100P0136K;Nucléaire;910;0;910;Information Complémentaire
2023-08-10 16:09:00+00:00;-EDF-05470-EDF-T-00105995_004;4;Actif;Planifiée;EDF;GRAVELINES 4;GRAVELINES;17W100P100P0133Q;Nucléaire;910;0;910;Maintenance Prévue
2023-04-25 13:41:00+00:00;-EDF-05470-EDF-T-00097351_004;4;Actif;Fortuite;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;0;880;Information Complémentaire
2019-09-18 15:33:00+00:00;-EDF-05470-EDF-T-00023939_004;4;Actif;Planifiée;EDF;ST LAURENT 1;ST LAURENT;17W100P100P0147F;Nucléaire;915;0;915;Information Complémentaire
2023-03-23 13:56:00+00:00;-EDF-05470-EDF-T-00094921_004;4;Actif;Fortuite;EDF;BUGEY 3;BUGEY;17W100P100P00974;Nucléaire;910;210;700;Information Complémentaire
2023-01-14 14:57:00+00:00;-EDF-05470-EDF-T-00089970_004;4;Actif;Planifiée;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;1313;22;Information Complémentaire
2022-04-03 21:53:00+00:00;-EDF-05470-EDF-T-00074554_004;4;Actif;Fortuite;EDF;CHINON 2;CHINON;17W100P100P0107R;Nucléaire;905;660;245;Information Complémentaire
2023-04-22 12:06:00+00:00;-EDF-05470-EDF-T-00096952_004;4;Actif;Planifiée;EDF;CIVAUX 2;CIVAUX;17W100P100P0114U;Nucléaire;1495;601;894;Information Complémentaire
2023-01-15 21:16:00+00:00;-EDF-05470-EDF-T-00090059_004;4;Actif;Fortuite;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;680;655;Défaillance
2024-08-17 08:11:00+00:00;-EDF-05470-EDF-T-00163328_004;4;Actif;Planifiée;EDF;CHINON 4;CHINON;17W100P100P0109N;Nucléaire;905;0;905;Maintenance Prévue
2020-02-14 08:15:00+00:00;-EDF-05470-EDF-T-00041043_004;4;Actif;Planifiée;EDF;CRUAS 4;CRUAS;17W100P100P0119K;Nucléaire;915;0;915;Information Complémentaire
2024-08-17 07:01:00+00:00;-EDF-05470-EDF-T-00164554_004;4;Actif;Fortuite;EDF;PALUEL 3;PALUEL;17W100P100P0141R;Nucléaire;1330;0;1330;Défaillance
2024-11-17 07:09:08+00:00;-EDF-05470-EDF-T-00184866_004;4;Actif;Planifiée;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;755;575;Maintenance Prévue
2024-11-26 15:01:07+00:00;-EDF-05470-EDF-T-00058504_004;4;Actif;Planifiée;EDF;TRICASTIN 3;TRICASTIN;17W100P100P0152M;Nucléaire;915;0;915;Information Complémentaire
2020-05-01 12:30:00+00:00;-EDF-05470-EDF-T-00047119_004;4;Actif;Planifiée;EDF;CRUAS 2;CRUAS;17W100P100P0116Q;Nucléaire;915;780;135;Information Complémentaire
2023-07-27 07:41:00+00:00;-EDF-05470-EDF-T-00104637_004;4;Actif;Fortuite;EDF;FLAMANVILLE 2;FLAMANVILLE;17W100P100P0127L;Nucléaire;1330;0;1330;Défaillance
2023-01-14 08:56:00+00:00;-EDF-05470-EDF-T-00088290_004;4;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;740;175;Information Complémentaire
2023-08-07 15:53:00+00:00;-EDF-05470-EDF-T-00105290_004;4;Actif;Planifiée;EDF;FLAMANVILLE 2;FLAMANVILLE;17W100P100P0127L;Nucléaire;1330;615;715;Information Complémentaire
2024-06-09 16:26:00+00:00;-EDF-05470-EDF-T-00136279_004;4;Actif;Planifiée;EDF;NOGENT 2;NOGENT;17W100P100P0138G;Nucléaire;1310;0;1310;Maintenance Prévue
2020-04-17 10:29:00+00:00;-EDF-05470-EDF-T-00046913_004;4;Actif;Planifiée;EDF;CATTENOM 1;CATTENOM;17W100P100P01012;Nucléaire;1300;0;1300;Information Complémentaire
2023-08-08 16:56:00+00:00;-EDF-05470-EDF-T-00105840_004;4;Actif;Planifiée;EDF;PALUEL 3;PALUEL;17W100P100P0141R;Nucléaire;1330;505;825;Information Complémentaire
2020-09-20 03:12:00+00:00;-EDF-05470-EDF-T-00049896_004;4;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;30;1270;Information Complémentaire
2023-01-18 14:57:00+00:00;-EDF-05470-EDF-T-00086294_004;4;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;100;815;Information Complémentaire
2023-08-10 13:51:00+00:00;-EDF-05470-EDF-T-00106007_004;4;Actif;Fortuite;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;0;1300;Défaillance
2023-04-27 13:06:00+00:00;-EDF-05470-EDF-T-00095687_004;4;Actif;Planifiée;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;670;235;Information Complémentaire
2023-01-16 01:02:00+00:00;-EDF-05470-EDF-T-00090060_004;4;Actif;Planifiée;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;1313;22;Information Complémentaire
2020-05-19 17:45:00+00:00;-EDF-05470-EDF-T-00046935_004;4;Actif;Planifiée;EDF;BELLEVILLE 1;BELLEVILLE;17W100P100P0090I;Nucléaire;1310;1000;310;Information Complémentaire
2023-01-08 12:56:00+00:00;-EDF-05470-EDF-T-00089605_004;4;Actif;Planifiée;EDF;FLAMANVILLE 2;FLAMANVILLE;17W100P100P0127L;Nucléaire;1330;1305;25;Information Complémentaire
2023-04-16 07:21:00+00:00;-EDF-05470-EDF-T-00096766_004;4;Actif;Planifiée;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;300;1200;Information Complémentaire
2023-08-15 09:51:00+00:00;-EDF-05470-EDF-T-00106552_004;4;Actif;Fortuite;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;430;450;Défaillance
2020-02-15 23:27:00+00:00;-EDF-05470-EDF-T-00045663_004;4;Actif;Fortuite;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;700;635;Information Complémentaire
2023-04-19 01:51:00+00:00;-EDF-05470-EDF-T-00096954_004;4;Actif;Fortuite;EDF;PALUEL 2;PALUEL;17W100P100P0140T;Nucléaire;1330;0;1330;Défaillance
2021-06-13 14:50:00+00:00;-EDF-05470-EDF-T-00054889_004;4;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;600;700;Information Complémentaire
2024-12-10 06:25:06+00:00;-EDF-05470-EDF-T-00189683_004;4;Actif;Fortuite;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;740;590;Information Complémentaire
2022-12-26 03:54:00+00:00;-EDF-05470-EDF-T-00088705_004;4;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;0;910;Information Complémentaire
2021-07-14 05:40:00+00:00;-EDF-05470-EDF-T-00055860_004;4;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;697;183;Information Complémentaire
2024-08-15 11:11:00+00:00;-EDF-05470-EDF-T-00163952_004;4;Actif;Fortuite;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;0;1300;Défaillance
2022-03-22 16:22:00+00:00;-EDF-05470-EDF-T-00071560_004;4;Actif;Planifiée;EDF;FLAMANVILLE 1;FLAMANVILLE;17W100P100P0126N;Nucléaire;1330;1110;220;Information Complémentaire
2018-08-03 18:48:00+00:00;-EDF-05470-EDF-T-00024684_004;4;Actif;Planifiée;EDF;CRUAS 1;CRUAS;17W100P100P0115S;Nucléaire;915;0;915;Information Complémentaire
2024-06-01 12:02:00+00:00;-EDF-05470-EDF-T-00135585_004;4;Inactif;Planifiée;EDF;CHINON 4;CHINON;17W100P100P0109N;Nucléaire;905;798;107;Information Complémentaire
2022-07-08 13:06:00+00:00;-EDF-05470-EDF-T-00079611_004;4;Actif;Planifiée;EDF;CRUAS 4;CRUAS;17W100P100P0119K;Nucléaire;915;360;555;Information Complémentaire
2020-01-06 23:22:00+00:00;-EDF-05470-EDF-T-00043935_004;4;Actif;Planifiée;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;375;535;Information Complémentaire
2022-12-31 11:26:00+00:00;-EDF-05470-EDF-T-00089063_004;4;Actif;Planifiée;EDF;DAMPIERRE 2;DAMPIERRE;17W100P100P0121X;Nucléaire;890;180;710;Information Complémentaire
2023-03-17 14:06:00+00:00;-EDF-05470-EDF-T-00091255_004;4;Actif;Planifiée;EDF;GOLFECH 2;GOLFECH;17W100P100P0129H;Nucléaire;1310;1030;280;Information Complémentaire
2023-01-02 15:20:00+00:00;-EDF-05470-EDF-T-00089215_004;4;Actif;Planifiée;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;880;0;Information Complémentaire
2020-05-11 17:40:00+00:00;-EDF-05470-EDF-T-00037545_004;4;Actif;Planifiée;EDF;CHINON 3;CHINON;17W100P100P0108P;Nucléaire;905;0;905;Information Complémentaire
2023-03-28 05:11:00+00:00;-EDF-05470-EDF-T-00095380_004;4;Actif;Fortuite;EDF;BUGEY 2;BUGEY;17W100P100P00966;Nucléaire;910;295;615;Information Complémentaire
2019-01-25 16:22:00+00:00;-EDF-05470-EDF-T-00028807_004;4;Actif;Planifiée;EDF;CRUAS 2;CRUAS;17W100P100P0116Q;Nucléaire;915;0;915;Information Complémentaire
2022-03-24 07:27:00+00:00;-EDF-05470-EDF-T-00073878_004;4;Actif;Planifiée;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;0;910;Information Complémentaire
2020-02-16 13:42:00+00:00;-EDF-05470-EDF-T-00045649_004;4;Actif;Fortuite;EDF;CHINON 1;CHINON;17W100P100P0106T;Nucléaire;905;176;729;Information Complémentaire
2020-10-18 06:57:00+00:00;-EDF-05470-EDF-T-00050423_004;4;Actif;Fortuite;EDF;BLAYAIS 2;BLAYAIS;17W100P100P0093C;Nucléaire;910;480;430;Information Complémentaire
2020-08-31 13:23:00+00:00;-EDF-05470-EDF-T-00049364_004;4;Actif;Planifiée;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;0;1500;Information Complémentaire
2023-08-14 05:51:00+00:00;-EDF-05470-EDF-T-00106463_004;4;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;180;710;Information Complémentaire
2022-03-26 10:24:00+00:00;-EDF-05470-EDF-T-00074094_004;4;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;60;1240;Information Complémentaire
2021-01-28 03:02:00+00:00;-EDF-05470-EDF-T-00052357_004;4;Actif;Planifiée;EDF;PALUEL 1;PALUEL;17W100P100P0139E;Nucléaire;1330;1000;330;Information Complémentaire
2023-03-26 13:06:00+00:00;-EDF-05470-EDF-T-00095233_004;4;Actif;Fortuite;EDF;ST LAURENT 1;ST LAURENT;17W100P100P0147F;Nucléaire;915;380;535;Information Complémentaire
2022-03-21 22:33:00+00:00;-EDF-05470-EDF-T-00073927_004;4;Actif;Fortuite;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;550;780;Information Complémentaire
2018-10-26 10:27:00+00:00;-EDF-05470-EDF-T-00024690_004;4;Actif;Planifiée;EDF;DAMPIERRE 1;DAMPIERRE;17W100P100P0120Z;Nucléaire;890;0;890;Information Complémentaire
2023-08-21 05:16:00+00:00;-EDF-05470-EDF-T-00107122_004;4;Actif;Fortuite;EDF;CHINON 4;CHINON;17W100P100P0109N;Nucléaire;905;0;905;Défaillance
2021-07-11 05:10:00+00:00;-EDF-05470-EDF-T-00056775_004;4;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;345;565;Information Complémentaire
2021-01-29 10:38:00+00:00;-EDF-05470-EDF-T-00052408_004;4;Actif;Fortuite;EDF;PALUEL 2;PALUEL;17W100P100P0140T;Nucléaire;1330;0;1330;Information Complémentaire
2021-06-11 21:04:00+00:00;-EDF-05470-EDF-T-00054896_004;4;Actif;Fortuite;EDF;CIVAUX 1;CIVAUX;17W100P100P0113W;Nucléaire;1495;700;795;Information Complémentaire
2023-08-21 20:46:00+00:00;-EDF-05470-EDF-T-00107175_004;4;Actif;Fortuite;EDF;GRAVELINES 4;GRAVELINES;17W100P100P0133Q;Nucléaire;910;0;910;Défaillance
2020-08-13 21:38:00+00:00;-EDF-05470-EDF-T-00049134_004;4;Inactif;Fortuite;EDF;BLAYAIS 2;BLAYAIS;17W100P100P0093C;Nucléaire;910;760;150;Information Complémentaire
2020-12-12 04:25:00+00:00;-EDF-05470-EDF-T-00051620_004;4;Actif;Planifiée;EDF;GOLFECH 1;GOLFECH;17W100P100P0128J;Nucléaire;1310;530;780;Information Complémentaire
2024-06-02 21:46:00+00:00;-EDF-05470-EDF-T-00135676_004;4;Actif;Planifiée;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;0;915;Information Complémentaire
2023-04-19 08:01:00+00:00;-EDF-05470-EDF-T-00097003_004;4;Actif;Planifiée;EDF;PALUEL 2;PALUEL;17W100P100P0140T;Nucléaire;1330;180;1150;Information Complémentaire
2017-12-22 14:34:00+00:00;-EDF-05470-EDF-T-00019382_004;4;Actif;Planifiée;EDF;GRAVELINES 2;GRAVELINES;17W100P100P0131U;Nucléaire;910;0;910;Information Complémentaire
2024-11-22 14:38:09+00:00;-EDF-05470-EDF-T-00186119_004;4;Actif;Fortuite;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;700;635;Défaillance
2023-04-13 15:36:00+00:00;-EDF-05470-EDF-T-00096230_004;4;Actif;Fortuite;EDF;CIVAUX 2;CIVAUX;17W100P100P0114U;Nucléaire;1495;0;1495;Information Complémentaire
2022-12-27 09:28:00+00:00;-EDF-05470-EDF-T-00088582_004;4;Actif;Planifiée;EDF;ST ALBAN 2;ST ALBAN;17W100P100P0146H;Nucléaire;1335;95;1240;Information Complémentaire
2020-11-02 11:22:00+00:00;-EDF-05470-EDF-T-00050715_004;4;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;160;750;Information Complémentaire
2024-08-20 08:16:00+00:00;-EDF-05470-EDF-T-00164735_004;4;Actif;Planifiée;EDF;PALUEL 2;PALUEL;17W100P100P0140T;Nucléaire;1330;430;900;Maintenance Prévue
2023-03-26 10:06:00+00:00;-EDF-05470-EDF-T-00095241_004;4;Actif;Fortuite;EDF;BUGEY 2;BUGEY;17W100P100P00966;Nucléaire;910;460;450;Information Complémentaire
2024-05-21 13:16:00+00:00;-EDF-05470-EDF-T-00134484_004;4;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;120;795;Information Complémentaire
2022-03-09 13:28:00+00:00;-EDF-05470-EDF-T-00052578_004;4;Actif;Planifiée;EDF;FLAMANVILLE 1;FLAMANVILLE;17W100P100P0126N;Nucléaire;1330;0;1330;Information Complémentaire
2020-09-11 15:55:00+00:00;-EDF-05470-EDF-T-00041047_004;4;Actif;Planifiée;EDF;GOLFECH 2;GOLFECH;17W100P100P0129H;Nucléaire;1310;0;1310;Information Complémentaire
2024-08-19 12:06:00+00:00;-EDF-05470-EDF-T-00165765_004;4;Actif;Planifiée;EDF;CATTENOM 4;CATTENOM;17W100P100P0105V;Nucléaire;1300;650;650;Maintenance Prévue
2019-03-21 13:55:00+00:00;-EDF-05470-EDF-T-00030274_004;4;Actif;Planifiée;EDF;BELLEVILLE 2;BELLEVILLE;17W100P100P0091G;Nucléaire;1310;0;1310;Information Complémentaire
2024-12-10 03:58:07+00:00;-EDF-05470-EDF-T-00189495_004;4;Actif;Fortuite;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;810;105;Défaillance
2020-07-23 23:15:00+00:00;-EDF-05470-EDF-T-00048638_004;4;Actif;Fortuite;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;0;915;Information Complémentaire
2021-08-17 14:17:00+00:00;-EDF-05470-EDF-T-00059066_004;4;Actif;Fortuite;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;405;475;Information Complémentaire
2023-04-21 02:16:00+00:00;-EDF-05470-EDF-T-00097075_004;4;Actif;Fortuite;EDF;TRICASTIN 4;TRICASTIN;17W100P100P0153K;Nucléaire;915;0;915;Défaillance
2024-08-18 09:21:00+00:00;-EDF-05470-EDF-T-00161198_004;4;Actif;Planifiée;EDF;CATTENOM 4;CATTENOM;17W100P100P0105V;Nucléaire;1300;0;1300;Maintenance Prévue
2023-08-16 07:56:00+00:00;-EDF-05470-EDF-T-00106568_004;4;Actif;Fortuite;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;0;1300;Défaillance
2023-08-16 18:16:00+00:00;-EDF-05470-EDF-T-00104855_004;4;Actif;Planifiée;EDF;NOGENT 2;NOGENT;17W100P100P0138G;Nucléaire;1310;0;1310;Maintenance Prévue
2023-08-22 07:31:00+00:00;-EDF-05470-EDF-T-00107190_004;4;Actif;Fortuite;EDF;CIVAUX 2;CIVAUX;17W100P100P0114U;Nucléaire;1495;0;1495;Défaillance
2020-10-28 09:06:00+00:00;-EDF-05470-EDF-T-00050548_004;4;Actif;Fortuite;EDF;ST LAURENT 1;ST LAURENT;17W100P100P0147F;Nucléaire;915;0;915;Information Complémentaire
2024-06-04 14:56:00+00:00;-EDF-05470-EDF-T-00135820_004;4;Actif;Fortuite;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;640;270;Défaillance
2022-12-29 14:35:00+00:00;-EDF-05470-EDF-T-00088891_004;4;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;0;880;Maintenance Prévue
2021-01-31 15:35:00+00:00;-EDF-05470-EDF-T-00052484_004;4;Actif;Planifiée;EDF;CHINON 4;CHINON;17W100P100P0109N;Nucléaire;905;400;505;Information Complémentaire
2022-01-13 22:31:00+00:00;-EDF-05470-EDF-T-00053442_004;4;Actif;Planifiée;EDF;CIVAUX 1;CIVAUX;17W100P100P0113W;Nucléaire;1495;0;1495;Information Complémentaire
2020-08-13 03:31:00+00:00;-EDF-05470-EDF-T-00049120_004;4;Inactif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;1440;60;Information Complémentaire
2022-12-27 16:35:00+00:00;-EDF-05470-EDF-T-00088566_004;4;Actif;Planifiée;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;0;880;Information Complémentaire
2019-03-21 13:14:00+00:00;-EDF-05470-EDF-T-00029431_004;4;Actif;Planifiée;EDF;TRICASTIN 4;TRICASTIN;17W100P100P0153K;Nucléaire;915;0;915;Information Complémentaire
